tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
2 anos atrás,4,Pizza boa mas estava fora do padrão napolitana.,True,16,0,0,0,0,8,0,0,0,0,0,0,0
2 anos atrás,1,"Péssima! Pizza medíocre, só massa e recheio de tomate.  Atendimento deplorável. Lugar com higiene duvidosa. Funcionários sem máscara e conversando em cima da comida.  Sem falar no preço é surreal. 02 pizzas pequenas 98 reais.",True,188,6,2101,37,0,190,3,0,3,0,5,1,0
2 anos atrás,4,Good Italian pizza,True,268,25,285,15,0,359,0,0,0,0,9,0,0
2 anos atrás,3,Demorado pra retirar e no fim a pizza estava fria.,True,61,15,20,0,0,1292,1,0,0,0,5,3,0
2 anos atrás,5,"Atendimento perfeito, pizza inigualável.",True,206,612,223,9,0,5820,3,0,0,0,78,57,0
2 anos atrás,5,"Pizza muito boa, bom atendimento.",True,82,66,5,0,0,165,1,0,0,0,1,0,0
2 anos atrás,5,Melhor burrata!!! Atendimento fantástico! Valeu a viagem!! Pizza surpreendente!,True,35,94,18,0,0,461,2,0,2,0,4,0,0
2 anos atrás,3,"Lugar bom , aconchegante.Pizza boa .Deixam a desejar no atendimento.Tudo muito controlado como miseros guardanapos colocado a nossa disposição .Toda hora temos que levantar da mesa pra pegar nossos pedidos e tbm ir em outras mesas atrás de guardanapos.Não gostei do sistema.Quanto a qualidade da pizza nada de excepcional, São Paulo temos excelentes pizzarias de muito boa qualidade.Quanto ao preço ,$$$ caro pelo serviço prestado.Eu não voltarei,não gostei .",True,664,94,62,6,1,1821,2,0,3,0,4,6,0
2 anos atrás,4,"Pizza com massa de fermentação natural. Local vazio em pleno sábado e ainda assim o pedido demora um pouquinho.  Pizza gostosa, vários sabores. Tem canolli para sobremesa e vinho por taça.  A máquina de café estava quebrada.  Embora seja um lugar com tudo pra dar certo, os funcionários parecem sem motivação.",True,274,26,851,0,0,1570,0,0,0,0,2,5,0
2 anos atrás,3,"Eu esperava mais depois de tudo que ouvi. Pedi uma Margherita e achei boa, mas passou longe de 5 estrelas. A pizza não ficou no ponto: O fundo ainda estava branco e a temperatura decepcionou. O atendimento foi normal, nada especial.  O esquema de pedir e pagar é pouco prático. Você pede, paga e espera a pizza. Se quiser sobremesa precisa levantar, pedir, pagar e esperar a sobremesa.",False,7,0,1,0,0,19,1,0,0,0,0,0,0
2 anos atrás,4,"Lugar zero frescura pra quem quer comer uma pizza boa e de forma prática. Não oferece muito conforto, mas a pizza é deliciosa. A noite fica bem vazio por ser dentro do mercado de Pinheiros, não é a melhor hora pra ir.",True,75,1,62,1,0,235,0,0,0,0,0,0,0
2 anos atrás,4,"Ótimo,excelente atendimento",False,2,4,1,0,0,76,0,0,0,0,0,0,0
2 anos atrás,5,"Adorei a pizza, atendimento e a entradinha de burrata é divina !!!",True,116,17,0,0,0,74,0,0,0,0,0,0,0
2 anos atrás,4,null,True,3,279,65,1,0,1589,1,0,0,0,72,0,0
2 anos atrás,4,"Pizza deliciosa, mas o atendimento deixa a desejar.",False,39,24,15,0,0,92,0,0,0,0,5,0,0
2 anos atrás,2,Pizza boa confusão no preço cobrando.,True,141,38,23,1,0,18,0,0,0,0,1,1,0
2 anos atrás,1,"Solicitamos um Uber para nos levar até o local e chegando lá não existe sequer uma placa indicando onde é. Como era noite, ficou mais perigoso ainda, pois a rua era escura, até o motorista do Uber (super solícito) recomendou que não ficassemos por ali... Para completar, liguei duas vezes para o número indicado no site (Google) e atendiam como se como ""Pizzaria do Roberto"" e quando eu perguntava se era a Napoli Centrale desligavam.  Acabamos indo na pizzaria Margarita, que foi uma excelente indicação do nosso Uber.  De uma frustração acabou dando tudo certo (em outra pizzaria).",False,375,54,1198,726,3,19,13,0,92,0,70,13,0
