tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
1095,5,null,,2,51,26,0,0,45,1,0,0,0,0,0,0
1095,5,null,,137,34,88,2,0,50,0,0,1,0,0,2,0
1095,5,excelente atendimento local limpo organizado respeita regras saúde segurança além balcão venda macarons salão chá preço pouco elevado,,181,18,1266,6,0,2444,0,0,4,0,10,0,0
1095,5,atendimento perfeito atenciosos pedidos ambiente lindo confortável macarons perfeitos experiência completa sensacional,,31,24,24,0,0,390,0,0,0,0,0,0,0
1095,5,null,,12,31,4,0,0,61,0,0,0,0,1,0,0
1095,5,null,,9,59,1,0,0,302,0,0,0,0,0,2,0
1095,5,null,,91,44,73,8,2,214,1,0,3,0,2,5,0
1095,5,null,,2,297,0,0,0,963,0,0,0,0,0,0,0
1095,5,nunca comido macaron receber presente dessa loja agora tb opção número 1 presentear outras pessoas,,44,111,136,0,0,77,51,0,0,0,67,2,0
1095,5,serviço maravilhoso acho melhor brunch paulo agora rua gostosa comida boa amei,,93,69,66,0,0,517,0,0,0,0,0,1,0
1095,5,maravilhosa,,4,2,0,0,0,1,0,0,0,0,0,0,1
1095,5,lugar acolhedor atendimento perfeito delíciosos macarons voltarei muitas vezes,,15,4,6,0,0,0,0,0,0,0,0,0,1
1095,5,null,,83,638,30,0,0,1096,2,0,0,0,102,1,0
1095,5,null,,8,7,0,0,0,8,0,0,0,0,0,0,1
1460,5,recepção opções tudo aqui glamour sabor recomendo,,98,38,20,0,0,821,1,0,3,0,1,4,0
1460,1,null,,281,145,17,1,0,795,0,0,0,0,0,7,0
1460,5,melhor paulo,,20,161,5,0,0,86,0,0,0,0,1,0,0
1460,5,atendimento impecável docinhos muitos fofinhos gostosos,,3,0,0,0,0,0,0,0,0,0,0,0,1
1460,5,null,,33,256,7,0,0,491,0,0,0,0,0,7,0
1460,5,null,,89,117,0,0,0,821,0,0,0,0,1,0,0
1460,4,null,,24,37,8,0,0,488,0,0,0,0,1,3,0
1460,4,excelente atendimento super atenciosos falar naqualidade macarons,,27,19,17,0,0,190,0,0,0,0,0,0,0
1460,5,null,,3,12,1,0,0,13,0,0,0,0,0,0,1
1460,5,null,,15,29,3,0,0,22,0,0,0,0,115,2,0
1460,5,null,,1,6,0,0,0,10,0,0,0,0,0,0,1
1460,5,null,,0,1,0,0,0,2,0,0,0,0,0,0,1
1460,5,null,,12,146,20,0,0,659,2,0,0,0,14,0,0
1460,5,sensacional impecável delicioso,,48,0,3,0,0,69,2,0,0,0,1,0,0
1460,5,show,,118,41,5,0,0,1217,3,0,0,0,0,10,0
1460,5,verdadeira viagem,,191,14,40,0,0,1428,0,0,0,0,1,3,0
1460,5,bonito aconchegante,,58,55,2,0,0,313,0,0,0,0,0,5,0
1460,5,null,,34,98,2,0,0,756,0,0,0,0,0,2,0
1460,5,null,,35,92,29,0,0,562,0,0,0,0,1,3,0
1460,5,espetáculo,,32,3,39,2,1,7,0,0,0,0,0,1,0
1460,4,null,,17,112,4,0,0,133,0,0,0,0,0,0,0
1460,3,null,,2,32,0,0,0,3,0,0,0,0,0,0,1
1460,5,atendimento impecável fiz alguns brindes empresa trabalho meio quarentena poder visitar lojao nilton fez questão atender melhor forma desenvolveu embalagem exclusiva maior carinho dou 10 estrelas qualidade macarons casquinha fina bem crocante recheio super cremoso fresquinho doces feitos amor recomendadíssimo,,16,2,8,0,0,18,0,0,0,0,0,0,0
1460,5,null,,5,21,4,0,0,22,2,0,2,0,0,1,0
1460,5,aconchegante tranquilo atendimento excelente,,1,0,0,0,0,0,0,0,0,0,0,0,1
1460,5,macarons deliciosos variedade incrível todos bem preparados espaço aconchegante fundos mesinhas bem distribuídas bom café acompanhado macarons outras delícias casa ótimo atendimento,,71,141,10,0,0,1472,0,0,0,0,0,2,0
1460,5,deliciosas comidas,,335,22,53,0,0,80,0,0,0,0,1,9,0
1460,5,null,,1,9,0,0,0,0,0,0,0,0,0,0,1
1460,5,ótimo atendimento preço bom comida excelente,,78,2,1,3,0,2232,0,0,0,0,0,47,0
1460,5,null,,6,25,1,0,0,26,0,0,0,0,0,0,1
1460,4,experimentar brunch gostoso achei bom custobeneficio,,66,12,4,0,0,51,33,0,0,0,14,0,0
1460,5,null,,64,61,8,1,0,466,0,0,0,0,4,1,0
1460,5,maravilhoso,,81,193,0,0,0,0,0,0,0,0,1,0,0
1460,5,lugar agradavel recepcao tanto entrada atendimento á mesa impecávele macarons d l i c i s s,,39,2,1,0,0,1,2,0,0,0,6,0,0
1460,1,lugar tão aconchegante inferno externo gentil pior humano palavra doce grosseria indicaria todo lugar mundo menos empresa,,18,32,0,0,0,203,1,0,0,0,0,1,0
1460,5,aconchegante,,88,26,63,4,0,505,3,0,1,0,8,1,0
1460,5,null,,4,55,0,0,0,9,0,0,0,0,1,0,0
1460,5,null,,7,130,8,0,0,586,0,0,0,0,0,3,0
1460,5,lugar espetacular,,13,44,4,0,0,55,0,0,0,0,0,0,0
1460,5,impecável tanto primeira vez espera 30min mesa pressa pedi comi balcão pagar conta pois rs consegui conhecer todo estabelecimento tudo vi super bem decorado limpinho segunda vez dia bem tranquilo independentemente duas ocasiões atendimento super atencioso conhecer apenas peguei macaron frutas vermelhas expresso amei tudo melhores macarons comi segunda vez pra comprar caixinha 6 unidades macaron pra presente charme obviamente deixei pegar café leite macaron blueberry todas parabéns sucesso,,1611,2,6060,301,0,2357,188,0,66,0,21,24,0
1460,5,bom fazem perfeição difícil achar bons assim paulo,,463,198,31,0,1,52,23,0,8,0,0,0,0
1460,5,null,,12,36,13,0,0,727,1,0,0,0,0,2,0
1460,1,cute spot brunch macaron but the owner is racist after finishing my brunch i was about to buy macarons gift the moçastaff was very friendly when i said id like to buy some macarons my brazilian friends and asked to recommend some flavors which are not too sweet she was very helpful explaining every single flavor and even tried to speak portuguese slowly so i could understand better im not brazilian and my portuguese is basic level i really appreciatd that till when the boss came up and cut it on our conversation he probably wanted to help but said in english oriental people like this this and this flavors i said what he repeated even with the slantedeye gesture saying oriental wait im asian yes but it doesnt mean i only have asian friends moreover the hand gesture is totally unacceptable i wouldve just left the shop without buying if there hadnt been the friendly staff if the owner is reading this give her my praise and please educate yourself about racism you may want to remember youre living in one of the biggest multicultural cities in the world where you can meet anyone and be friends or to sell your stuff at least,,50,2,2,0,0,2,0,0,0,0,0,0,0
1460,5,espetaculares recomendo,,5,14,0,0,0,13,2,0,1,0,0,1,0
1460,5,melhor macarrons universo,,47,2,9,0,0,17,0,0,0,0,0,0,0
1460,5,its not easy to find good tasty macarons like the ones from dmacarons highly recommended blueberry nutella you name it,,52,26,87,1,0,939,0,0,0,0,0,0,0
1460,5,null,,22,36,235,0,0,99,4,0,0,0,0,1,0
1460,5,divino,,60,25,15,0,0,177,0,0,0,0,0,4,0
1460,5,null,,93,268,1017,17,0,231,0,0,0,0,0,1,0
