tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
um ano atrás,5,null,False,2,21,0,0,0,202,2,0,1,0,0,0,0
um ano atrás,5,null,True,4,9,0,0,0,36,0,0,1,0,0,0,0
um ano atrás,2,"fui com amigos rodizio pizza  e pedimos também pizza  vegetarianas e só veio pizza de palmito, não gostei do atendimento, por fim  as pizzas eram de massa fina e  boa. (A primeira impressão é que fica)",True,57,211,2910,25,1,171,0,0,0,0,5,4,0
um ano atrás,2,"As pizzas são muito boas, mas os sabores que tem catupiry não são boas. Não achei legal a pia ser fora do banheiro, o pessoal assoava o nariz na pia que é praticamente no meio das mesas.",True,36,17,0,0,0,140,0,0,0,0,0,0,0
um ano atrás,5,Excelente pizza. Quem não gosta de esperar aconselho chegar até 19hs...,True,24,5,10,3,1,32,0,0,1,0,1,1,0
um ano atrás,5,Excelente pizza e atendimento. Sou do Rio e e até Ketchup e pizza de calabresa com queijo me deram rs. Voltarei com toda certeza!,False,6,7,1,0,0,15,1,0,0,0,0,0,0
um ano atrás,5,Amei o local  a música ambiente- no volume certo- o atendimento excelente e o sabor da pizza. O tempo do preparo também foi ótimo! Super recomendo!,True,279,143,362,3,0,1891,11,0,0,0,0,2,0
um ano atrás,5,null,True,15,8,8,0,0,104,0,0,1,0,0,0,0
um ano atrás,5,"Melhor pizza que já comi sem dúvida, pizza feita no forno a lenha, a pizza de quatro queijos é uma obrigação, muito recheada, sem economia, quentinha, a pizza doce me surpreendeu muito, a combinação com sorvete (incluso no rodízio), atendentes extremamente atenciosos, lugar muito limpo, com velas e decoração rústica pra se sentir em uma forneria na Itália, me senti acolhido demais no lugar. Viemos do RJ e quando voltarmos pra SP iremos comer de novo, coloquem refri 2 litros pf!",True,10,2,0,0,0,12,0,0,0,0,0,0,0
um ano atrás,5,"Pizza e preço muito bons, com boa variedade/opções de pizza sendo uma delas a de 4 queijos que é uma das melhores que já comi. Sobre o atendimento, não tem o que falar. Perfeito. Sempre muito educados e perguntando se tá faltando alguma coisa ou se tem algum sabor preferido para vir mais vezes. Ótima experiência",False,1,0,0,0,0,6,0,0,0,0,0,0,0
um ano atrás,5,"Ótima pizza, atendimento maravilhoso. Ambiente super agradável. Voltaremos em breve.",True,12,23,6,0,0,10,3,0,0,0,0,0,0
um ano atrás,5,null,False,0,79,0,0,0,107,0,0,0,0,0,0,0
um ano atrás,5,Delicioso,False,3,0,0,0,0,9,0,0,0,0,0,0,1
um ano atrás,5,"Pizza de ótima qualidade, massa saborosa e muito bem recheadas. O preço é justo, ambiente aconchegante e atendimento muito bom. Garçons prestativos e alegres. Recomendo muito.",False,6,1,0,0,0,3,0,0,0,0,0,0,0
um ano atrás,5,"Muito, uma experiência boa",False,13,1,0,0,0,3,0,0,0,0,0,0,0
um ano atrás,5,null,False,4,10,0,0,0,12,0,0,0,0,0,0,0
um ano atrás,5,"Lugar intimista, calmo e super aconchegante. Há rodízio de pizza até com pizza doce.",True,221,22,408,10,0,983,5,0,0,0,73,16,0
um ano atrás,5,"Pizza muito saborosa, uma das melhores que já comi! rodízio barato e muuuito bom, tanto as salgadas quanto as doces. Ambiente super agradável, ótimo lugar para vir com os amigos!!😄😄❤️🙏",False,2,2,0,0,0,14,1,0,0,0,0,0,0
um ano atrás,5,"Rodizio muito bom, com preço super acessível, experiência ótima com amigos e famílias.",False,2,0,0,0,0,16,0,0,0,0,0,0,1
um ano atrás,5,null,False,1,1,0,0,0,13,0,0,0,0,0,0,1
um ano atrás,5,Bom preço e bom rodízio,False,2,0,0,0,0,7,0,0,0,0,0,0,1
um ano atrás,5,Muito top #pode vir que é bom,False,3,1,0,0,0,6,0,0,0,0,0,0,1
um ano atrás,5,"Rodizio excelente! A pizza é muito boa e o atendimento é ótimo. Senti apenas falta de opções de pizza com bacon. Cheguem cedo, pois lota!",True,31,8,5,0,0,103,0,0,0,0,1,0,0
um ano atrás,5,Comemorei o meu aniversário 🎂 no dia 07/07 com um rodízio de pizza muito bom. As caipirinhas boas e bem servidas. Super recomendo.,True,1,14,0,0,0,34,0,0,0,0,0,0,0
um ano atrás,5,null,True,16,126,222,3,0,273,0,0,0,0,0,0,0
um ano atrás,5,Amei excelente lugar ambiente familiar em breve retornaremos 🙏👍,True,341,21,1832,66,0,2530,20,0,17,0,65,72,0
um ano atrás,5,"Local agradável, garçons super atenciosos, pizzas com massa leve e super recheadas! Amei a experiência e super indico! Com certeza voltarei mais vezes ❤️",False,1,0,2,0,0,3,0,0,0,0,0,0,1
